--------- beginning of main
05-24 14:39:25.367 15421 15438 D Unity   : initOculus Java!
05-24 14:40:17.995 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:17.995 15421 15438 I Unity   : 
05-24 14:40:18.010 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.010 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.010 15421 15438 I Unity   : 
05-24 14:40:18.024 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.024 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.024 15421 15438 I Unity   : 
05-24 14:40:18.039 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.039 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.039 15421 15438 I Unity   : 
05-24 14:40:18.054 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.054 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.054 15421 15438 I Unity   : 
05-24 14:40:18.069 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.069 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.069 15421 15438 I Unity   : 
05-24 14:40:18.083 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.083 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.083 15421 15438 I Unity   : 
05-24 14:40:18.097 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.097 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.097 15421 15438 I Unity   : 
05-24 14:40:18.112 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.112 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.112 15421 15438 I Unity   : 
05-24 14:40:18.126 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.126 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.126 15421 15438 I Unity   : 
05-24 14:40:18.140 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.140 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.140 15421 15438 I Unity   : 
05-24 14:40:18.154 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.154 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.154 15421 15438 I Unity   : 
05-24 14:40:18.168 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.168 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.168 15421 15438 I Unity   : 
05-24 14:40:18.182 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.182 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.182 15421 15438 I Unity   : 
05-24 14:40:18.197 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.197 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.197 15421 15438 I Unity   : 
05-24 14:40:18.211 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.211 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.211 15421 15438 I Unity   : 
05-24 14:40:18.225 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.225 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.225 15421 15438 I Unity   : 
05-24 14:40:18.239 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.239 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.239 15421 15438 I Unity   : 
05-24 14:40:18.253 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.253 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.253 15421 15438 I Unity   : 
05-24 14:40:18.267 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.267 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.267 15421 15438 I Unity   : 
05-24 14:40:18.281 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.281 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.281 15421 15438 I Unity   : 
05-24 14:40:18.295 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.295 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.295 15421 15438 I Unity   : 
05-24 14:40:18.309 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.309 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.309 15421 15438 I Unity   : 
05-24 14:40:18.323 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.323 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.323 15421 15438 I Unity   : 
05-24 14:40:18.336 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.336 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.336 15421 15438 I Unity   : 
05-24 14:40:18.350 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.350 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.350 15421 15438 I Unity   : 
05-24 14:40:18.364 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.364 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.364 15421 15438 I Unity   : 
05-24 14:40:18.378 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.378 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.378 15421 15438 I Unity   : 
05-24 14:40:18.392 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.392 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.392 15421 15438 I Unity   : 
05-24 14:40:18.406 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.406 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.406 15421 15438 I Unity   : 
05-24 14:40:18.420 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.420 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.420 15421 15438 I Unity   : 
05-24 14:40:18.434 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.434 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.434 15421 15438 I Unity   : 
05-24 14:40:18.448 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.448 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.448 15421 15438 I Unity   : 
05-24 14:40:18.462 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.462 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.462 15421 15438 I Unity   : 
05-24 14:40:18.476 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.476 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.476 15421 15438 I Unity   : 
05-24 14:40:18.490 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.490 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.490 15421 15438 I Unity   : 
05-24 14:40:18.504 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.504 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.504 15421 15438 I Unity   : 
05-24 14:40:18.518 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.518 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.518 15421 15438 I Unity   : 
05-24 14:40:18.532 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.532 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.532 15421 15438 I Unity   : 
05-24 14:40:18.545 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.545 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.545 15421 15438 I Unity   : 
05-24 14:40:18.559 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.559 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.559 15421 15438 I Unity   : 
05-24 14:40:18.573 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.573 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.573 15421 15438 I Unity   : 
05-24 14:40:18.587 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.587 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.587 15421 15438 I Unity   : 
05-24 14:40:18.601 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.601 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.601 15421 15438 I Unity   : 
05-24 14:40:18.615 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.615 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.615 15421 15438 I Unity   : 
05-24 14:40:18.629 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.629 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.629 15421 15438 I Unity   : 
05-24 14:40:18.643 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.643 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.643 15421 15438 I Unity   : 
05-24 14:40:18.657 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.657 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.657 15421 15438 I Unity   : 
05-24 14:40:18.671 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.671 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.671 15421 15438 I Unity   : 
05-24 14:40:18.685 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.685 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.685 15421 15438 I Unity   : 
05-24 14:40:18.699 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.699 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.699 15421 15438 I Unity   : 
05-24 14:40:18.713 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.713 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.713 15421 15438 I Unity   : 
05-24 14:40:18.726 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.726 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.726 15421 15438 I Unity   : 
05-24 14:40:18.741 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.741 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.741 15421 15438 I Unity   : 
05-24 14:40:18.755 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.755 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.755 15421 15438 I Unity   : 
05-24 14:40:18.768 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.768 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.768 15421 15438 I Unity   : 
05-24 14:40:18.782 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.782 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.782 15421 15438 I Unity   : 
05-24 14:40:18.796 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.796 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.796 15421 15438 I Unity   : 
05-24 14:40:18.810 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.810 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.810 15421 15438 I Unity   : 
05-24 14:40:18.824 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.824 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.824 15421 15438 I Unity   : 
05-24 14:40:18.838 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.838 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.838 15421 15438 I Unity   : 
05-24 14:40:18.852 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.852 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.852 15421 15438 I Unity   : 
05-24 14:40:18.866 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.866 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.866 15421 15438 I Unity   : 
05-24 14:40:18.880 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.880 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.880 15421 15438 I Unity   : 
05-24 14:40:18.894 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.894 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.894 15421 15438 I Unity   : 
05-24 14:40:18.907 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.907 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.907 15421 15438 I Unity   : 
05-24 14:40:18.922 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.922 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.922 15421 15438 I Unity   : 
05-24 14:40:18.935 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.935 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.935 15421 15438 I Unity   : 
05-24 14:40:18.949 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.949 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.949 15421 15438 I Unity   : 
05-24 14:40:18.963 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.963 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.963 15421 15438 I Unity   : 
05-24 14:40:18.977 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.977 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.977 15421 15438 I Unity   : 
05-24 14:40:18.991 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:18.991 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:18.991 15421 15438 I Unity   : 
05-24 14:40:19.005 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.005 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.005 15421 15438 I Unity   : 
05-24 14:40:19.019 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.019 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.019 15421 15438 I Unity   : 
05-24 14:40:19.033 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.033 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.033 15421 15438 I Unity   : 
05-24 14:40:19.046 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.046 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.046 15421 15438 I Unity   : 
05-24 14:40:19.060 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.060 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.060 15421 15438 I Unity   : 
05-24 14:40:19.074 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.074 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.074 15421 15438 I Unity   : 
05-24 14:40:19.088 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.088 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.088 15421 15438 I Unity   : 
05-24 14:40:19.102 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.102 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.102 15421 15438 I Unity   : 
05-24 14:40:19.116 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.116 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.116 15421 15438 I Unity   : 
05-24 14:40:19.130 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.130 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.130 15421 15438 I Unity   : 
05-24 14:40:19.144 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.144 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.144 15421 15438 I Unity   : 
05-24 14:40:19.158 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.158 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.158 15421 15438 I Unity   : 
05-24 14:40:19.171 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.171 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.171 15421 15438 I Unity   : 
05-24 14:40:19.185 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.185 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.185 15421 15438 I Unity   : 
05-24 14:40:19.199 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.199 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.199 15421 15438 I Unity   : 
05-24 14:40:19.213 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.213 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.213 15421 15438 I Unity   : 
05-24 14:40:19.227 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.227 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.227 15421 15438 I Unity   : 
05-24 14:40:19.241 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.241 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.241 15421 15438 I Unity   : 
05-24 14:40:19.255 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.255 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.255 15421 15438 I Unity   : 
05-24 14:40:19.269 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.269 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.269 15421 15438 I Unity   : 
05-24 14:40:19.283 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.283 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.283 15421 15438 I Unity   : 
05-24 14:40:19.296 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.296 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.296 15421 15438 I Unity   : 
05-24 14:40:19.310 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.310 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.310 15421 15438 I Unity   : 
05-24 14:40:19.324 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.324 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.324 15421 15438 I Unity   : 
05-24 14:40:19.338 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.338 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.338 15421 15438 I Unity   : 
05-24 14:40:19.352 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.352 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.352 15421 15438 I Unity   : 
05-24 14:40:19.366 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.366 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.366 15421 15438 I Unity   : 
05-24 14:40:19.380 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.380 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.380 15421 15438 I Unity   : 
05-24 14:40:19.394 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.394 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.394 15421 15438 I Unity   : 
05-24 14:40:19.408 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.408 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.408 15421 15438 I Unity   : 
05-24 14:40:19.422 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.422 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.422 15421 15438 I Unity   : 
05-24 14:40:19.435 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.435 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.435 15421 15438 I Unity   : 
05-24 14:40:19.449 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.449 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.449 15421 15438 I Unity   : 
05-24 14:40:19.463 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.463 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.463 15421 15438 I Unity   : 
05-24 14:40:19.477 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.477 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.477 15421 15438 I Unity   : 
05-24 14:40:19.491 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.491 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.491 15421 15438 I Unity   : 
05-24 14:40:19.505 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.505 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.505 15421 15438 I Unity   : 
05-24 14:40:19.519 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.519 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.519 15421 15438 I Unity   : 
05-24 14:40:19.533 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.533 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.533 15421 15438 I Unity   : 
05-24 14:40:19.547 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.547 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.547 15421 15438 I Unity   : 
05-24 14:40:19.561 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.561 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.561 15421 15438 I Unity   : 
05-24 14:40:19.575 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.575 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.575 15421 15438 I Unity   : 
05-24 14:40:19.589 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.589 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.589 15421 15438 I Unity   : 
05-24 14:40:19.603 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.603 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.603 15421 15438 I Unity   : 
05-24 14:40:19.616 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.616 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.616 15421 15438 I Unity   : 
05-24 14:40:19.630 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.630 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.630 15421 15438 I Unity   : 
05-24 14:40:19.644 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.644 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.644 15421 15438 I Unity   : 
05-24 14:40:19.658 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.658 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.658 15421 15438 I Unity   : 
05-24 14:40:19.672 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.672 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.672 15421 15438 I Unity   : 
05-24 14:40:19.686 15421 15438 I Unity   : RightHandAnchor closed
05-24 14:40:19.686 15421 15438 I Unity   : HandController:handle_controller_behavior()
05-24 14:40:19.686 15421 15438 I Unity   : 
05-24 14:40:19.687 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.687 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.687 15421 15438 I Unity   : 
05-24 14:40:19.700 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.700 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.700 15421 15438 I Unity   : 
05-24 14:40:19.714 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.714 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.714 15421 15438 I Unity   : 
05-24 14:40:19.728 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.728 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.728 15421 15438 I Unity   : 
05-24 14:40:19.742 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.742 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.742 15421 15438 I Unity   : 
05-24 14:40:19.756 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.756 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.756 15421 15438 I Unity   : 
05-24 14:40:19.770 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.770 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.770 15421 15438 I Unity   : 
05-24 14:40:19.784 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.784 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.784 15421 15438 I Unity   : 
05-24 14:40:19.798 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.798 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.798 15421 15438 I Unity   : 
05-24 14:40:19.811 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.811 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.811 15421 15438 I Unity   : 
05-24 14:40:19.825 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.825 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.825 15421 15438 I Unity   : 
05-24 14:40:19.839 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.839 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.839 15421 15438 I Unity   : 
05-24 14:40:19.853 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.853 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.853 15421 15438 I Unity   : 
05-24 14:40:19.867 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.867 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.867 15421 15438 I Unity   : 
05-24 14:40:19.881 15421 15438 I Unity   : BottomBuns length is 2
05-24 14:40:19.881 15421 15438 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:40:19.881 15421 15438 I Unity   : 
